,time,moving,distance,gap_distance,watts,watts_calc,heartrate,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
1818,1818,   true,19968.3,20205.0,0,0,140,60,12.6,0.07568590350047251,0.08395522388059645,51.23939,-0.275117,11,77.4,81.70967741935493,-4.1,19953.99479970319,13.11792505543964,50,60,70,80,90,100,110,120,13.200000000000728,13.117925055441447,58.76032995360649,58.03188186633172,0.10000000000218279,0.08794331218814477
1819,1819,   true,19981.8,20217.3,0,192,140,60,12.9,0.07469654528478159,0.08256880733944955,51.239398,-0.27531,11,77.0,81.483870967742,-4.4,19967.46001975935,13.465220056162345,50,60,70,80,90,100,110,120,13.5,13.465220056161343,61.46160545250001,61.145327288846005,0.2999999999992724,0.34729500071989605
1820,1820,   true,19995.4,20229.7,0,24,139,45,13.2,0.07386888273314916,0.08115419296663554,51.239407,-0.275505,11,76.4,81.23870967741944,-4.4,19981.071890539137,13.611870779787381,50,60,70,80,90,100,110,120,13.600000000002183,13.611870779786841,62.375520134420036,62.48445678341722,0.10000000000218279,0.14665072362549836
1821,1821,   true,20009.1,20242.2,187,0,138,80,13.4,0.07346189164370884,0.07928642220019994,51.239416999999996,-0.27570100000000003,11,75.6,80.96774193548394,-4.8,19994.761769439887,13.689878900749232,50,60,70,80,90,100,110,120,13.69999999999709,13.689878900750045,63.296179574073115,63.202691942158054,0.09999999999490683,0.07800812096320442
1822,1822,   true,20022.8,20254.7,221,26,139,106,13.5,0.07332722273143757,0.0784313725490196,51.23942,-0.275898,11,75.0,80.6774193548388,-4.0,20008.480085073774,13.71831563388549,50,60,70,80,90,100,110,120,13.700000000000728,13.71831563388696,63.29617957410674,63.46553498964081,3.637978807091713e-12,0.028436733136913972
1823,1823,   true,20036.5,20267.4,96,26,139,95,13.6,0.07352941176470637,0.07774538386783175,51.239408000000005,-0.276093,11,74.4,80.36774193548395,-3.6,20022.12053541922,13.640450345445311,50,60,70,80,90,100,110,120,13.700000000000728,13.64045034544688,63.29617957410674,62.747117718136565,0.0,-0.0778652884400799
1824,1824,   true,20050.3,20280.5,92,369,139,100,13.7,0.07400555041628222,0.07736943907156836,51.239378,-0.276285,11,74.2,80.05161290322587,-2.6,20035.896706426345,13.776171007124919,50,60,70,80,90,100,110,120,13.799999999999272,13.776171007124503,64.22358377159324,64.00198057824556,0.09999999999854481,0.13572066167762387
1825,1825,   true,20064.0,20293.8,74,18,139,67,13.7,0.07462686567164127,0.07699711260827881,51.239342,-0.276472,11,73.6,79.71612903225814,-1.5,20049.51638366529,13.619677238943936,50,60,70,80,90,100,110,120,13.700000000000728,13.61967723894486,63.29617957410674,62.55614747756127,-0.09999999999854481,-0.15649376817964367
1826,1826,   true,20077.4,20307.0,74,456,139,83,13.7,0.07532956685499008,0.07670182166826515,51.239301,-0.27665300000000004,11,73.6,79.38709677419361,-1.1,20062.91621306638,13.399829401089281,50,60,70,80,90,100,110,120,13.400000000001455,13.399829401088937,60.55443552841316,60.55289366944465,-0.2999999999992724,-0.219847837855923
1827,1827,   true,20090.6,20320.2,325,444,139,98,13.6,0.07626310772163859,0.07670182166826515,51.239261,-0.27683,11,73.6,79.07096774193553,0.0,20076.01637428286,13.100161216481773,50,60,70,80,90,100,110,120,13.19999999999709,13.100161216480046,58.76032995357409,57.87481876127085,-0.20000000000436557,-0.29966818460889044
1828,1828,   true,20103.5,20333.1,218,407,139,98,13.4,0.07736943907156564,0.07707129094412385,51.239224,-0.277006,11,73.6,78.7612903225807,0.4,20088.94106218317,12.924687900310236,50,60,70,80,90,100,110,120,12.900000000001455,12.924687900311255,56.119757274912665,56.33476576040335,-0.2999999999956344,-0.17547331616879092
1829,1829,   true,20116.3,20346.1,197,414,139,96,13.2,0.078585461689588,0.07782101167315231,51.239193,-0.277183,11,73.6,78.45161290322586,0.8,20101.73613573868,12.795073555511337,50,60,70,80,90,100,110,120,12.799999999999272,12.795073555509589,55.25305589759373,55.210532658439014,-0.10000000000218279,-0.12961434480166645
1830,1830,   true,20129.0,20359.0,199,567,139,96,13.0,0.0797607178464612,0.078585461689588,51.239167,-0.277359,11,73.8,78.1612903225807,0.8,20114.32499975521,12.588864016528115,50,60,70,80,90,100,110,120,12.700000000000728,12.588864016528532,54.39309927810624,53.44529125297525,-0.09999999999854481,-0.20620953898105654
1831,1831,   true,20141.4,20371.7,199,524,139,94,12.8,0.0801424755120219,0.07889546351084982,51.23915,-0.277535,11,74.0,77.883870967742,1.2,20126.722364350775,12.397364595567787,50,60,70,80,90,100,110,120,12.400000000001455,12.397364595566614,51.85369796641218,51.831659104523176,-0.2999999999992724,-0.19149942096191808
1832,1832,   true,20153.7,20384.3,249,370,139,93,12.6,0.08122743682310256,0.07897334649555549,51.239141,-0.27771,11,74.0,77.6064516129033,1.2,20138.946188538222,12.223824187448619,50,60,70,80,90,100,110,120,12.299999999999272,12.223824187447462,51.020720378093976,50.390718777517506,-0.10000000000218279,-0.17354040811915183
1833,1833,   true,20165.8,20396.6,381,506,139,92,12.5,0.08241758241758186,0.07905138339920892,51.239136,-0.277884,11,74.2,77.34193548387103,0.8,20151.07211673192,12.125928193697588,50,60,70,80,90,100,110,120,12.099999999998545,12.1259281936982,49.37499947488813,49.58683024812048,-0.2000000000007276,-0.09789599374926183
1834,1834,   true,20177.7,20408.8,373,490,140,91,12.3,0.08395522388059645,0.07936507936507994,51.239129999999996,-0.278055,11,74.4,77.10322580645166,1.3,20162.995126909344,11.923010177423484,50,60,70,80,90,100,110,120,11.900000000001455,11.923010177422839,47.75625760291168,47.94112186730649,-0.19999999999708962,-0.20291801627536188
1835,1835,   true,20189.7,20421.6,439,361,140,91,12.1,0.08571428571428573,0.07984031936127686,51.239121000000004,-0.27822600000000003,11,74.4,76.87741935483876,2.1,20174.941449017948,11.946322108603644,50,60,70,80,90,100,110,120,12.0,11.946322108604363,48.562256160000004,48.12877459692266,0.09999999999854481,0.023311931181524415
1836,1836,   true,20201.4,20434.4,269,466,140,90,12.0,0.08763388510224203,0.08042895442359406,51.239112,-0.27839200000000003,11,74.6,76.67096774193553,3.1,20186.540953654945,11.599504636997208,50,60,70,80,90,100,110,120,11.700000000000728,11.599504636997153,46.164494762105754,45.37485488111931,-0.2999999999992724,-0.3468174716072099
1837,1837,   true,20212.7,20447.3,198,751,141,81,11.8,0.08982035928143647,0.08100810081007942,51.239102,-0.278553,11,75.2,76.49677419354845,4.1,20197.804152194978,11.26319854003293,50,60,70,80,90,100,110,120,11.299999999999272,11.263198540033045,43.06190617409446,42.78187777577353,-0.4000000000014552,-0.3363060969641083
1838,1838,   true,20223.5,20459.8,269,707,142,83,11.5,0.09469696969696774,0.08211678832116624,51.239093,-0.278708,11,75.8,76.34193548387103,4.7,20208.640942164242,10.836789969265388,50,60,70,80,90,100,110,120,10.799999999999272,10.836789969263918,39.33542748959471,39.60387452843105,-0.5,-0.4264085707691265
1839,1839,   true,20234.0,20471.9,295,543,142,81,11.3,0.09775171065493717,0.08333333333333333,51.239086,-0.278857,11,76.2,76.20645161290328,4.4,20219.042893031543,10.401950867299501,50,60,70,80,90,100,110,120,10.5,10.401950867300911,37.18047737250001,36.4893359184304,-0.2999999999992724,-0.4348391019630071
1840,1840,   true,20244.1,20483.6,399,510,143,79,10.9,0.09892086330935188,0.08498583569404981,51.239086,-0.279003,11,76.6,76.08387096774197,4.6,20229.20683370917,10.163940677626883,50,60,70,80,90,100,110,120,10.099999999998545,10.16394067762667,34.40163715889009,34.83859295374934,-0.4000000000014552,-0.2380101896742417
1841,1841,   true,20253.9,20495.4,406,501,144,77,10.5,0.10185185185185183,0.08662175168431366,51.239088,-0.279142,11,77.0,75.97419354838712,5.3,20238.886017114826,9.679183405658268,50,60,70,80,90,100,110,120,9.80000000000291,9.679183405656659,32.38832695561924,31.59466840514255,-0.2999999999956344,-0.48475727197001106
1842,1842,   true,20262.9,20506.2,378,580,144,77,10.0,0.10436432637571376,0.08875739644970286,51.239096,-0.279271,11,77.6,75.88387096774197,5.6,20247.910434148656,9.02441703383151,50,60,70,80,90,100,110,120,9.0,9.024417033830105,27.316269090000002,27.464688429817965,-0.8000000000029104,-0.654766371826554
1843,1843,   true,20271.4,20516.8,418,582,145,83,9.6,0.10689990281827244,0.0920810313075488,51.239105,-0.27939200000000003,11,78.2,75.81290322580648,6.3,20256.39321014307,8.482775994411245,50,60,70,80,90,100,110,120,8.5,8.482775994412805,24.3654375525,24.266791615513384,-0.5,-0.5416410394172999
1844,1844,   true,20280.0,20527.5,473,475,145,86,9.2,0.10945273631840796,0.09514747859181864,51.239121999999995,-0.279512,11,78.6,75.76129032258069,6.3,20264.95832813672,8.565117993651219,50,60,70,80,90,100,110,120,8.599999999998545,8.565117993650347,24.942114344391562,24.740191891485804,0.09999999999854481,0.08234199923754204
1845,1845,   true,20288.9,20538.3,526,666,146,86,9.0,0.1121495327102804,0.09775171065493367,51.239142,-0.27963499999999997,11,79.2,75.74193548387099,5.6,20273.805171718737,8.846843582018696,50,60,70,80,90,100,110,120,8.900000000001455,8.846843582017755,26.712613266908736,26.394476991214354,0.3000000000029104,0.2817255883674079
1846,1846,   true,20297.7,20548.7,477,628,147,86,8.8,0.1141769743101784,0.09927797833934758,51.239158,-0.27975900000000004,11,79.8,75.74838709677421,5.1,20282.61897785275,8.813806134014717,50,60,70,80,90,100,110,120,8.799999999999272,8.813806134014158,26.115702201595685,26.197711228760685,-0.10000000000218279,-0.03303744800359709
1847,1847,   true,20306.8,20559.0,332,514,148,86,8.8,0.11583011583011744,0.10204081632653132,51.239177000000005,-0.279885,11,80.2,75.80000000000003,4.0,20291.641425523823,9.022447671073271,50,60,70,80,90,100,110,120,9.099999999998545,9.022447671071859,27.92666967089107,27.45270271757528,0.2999999999992724,0.2086415370577015
1848,1848,   true,20315.6,20568.4,217,289,148,84,8.8,0.11673151750972845,0.10318949343339727,51.239191,-0.280009,11,80.4,75.87741935483874,2.3,20300.413039383988,8.771613860164415,50,60,70,80,90,100,110,120,8.799999999999272,8.771613860164507,26.115702201595685,25.94749121726509,-0.2999999999992724,-0.250833810907352
1849,1849,   true,20324.0,20577.0,197,264,149,82,8.8,0.11822660098522167,0.10318949343339376,51.239205,-0.28012800000000004,11,80.6,75.98064516129034,1.2,20308.842323271187,8.429283887199327,50,60,70,80,90,100,110,120,8.400000000001455,8.429283887198835,23.79550551840825,23.961705405763183,-0.3999999999978172,-0.3423299729656719
1850,1850,   true,20332.7,20585.9,263,172,149,79,8.8,0.11981566820276494,0.10338345864661512,51.239216,-0.28025100000000003,11,80.6,76.0967741935484,1.2,20317.491990788447,8.649667517259745,50,60,70,80,90,100,110,120,8.700000000000728,8.64966751726024,25.525535894104273,25.2310422858521,0.2999999999992724,0.2203836300614057
1851,1851,   true,20341.0,20594.4,329,98,149,76,8.7,0.1210428305400356,0.10387157695939422,51.239222,-0.280369,12,80.6,76.23225806451613,1.2,20325.733706997857,8.241716209408457,50,60,70,80,90,100,110,120,8.299999999999272,8.241716209409788,23.23231824209593,22.907182496801717,-0.4000000000014552,-0.4079513078504533
1852,1852,   true,20349.2,20603.2,408,280,149,75,8.5,0.12229539040451635,0.10396975425330884,51.239226,-0.280487,12,80.8,76.40000000000002,2.4,20333.960406528928,8.226699531072613,50,60,70,80,90,100,110,120,8.200000000000728,8.226699531071063,22.675875723604026,22.823783262442042,-0.09999999999854481,-0.015016678338724887
1853,1853,   true,20357.5,20612.8,427,301,149,73,8.4,0.12345679012345764,0.1050620821394453,51.239227,-0.280606,11,81.0,76.5935483870968,4.4,20342.245435257402,8.285028728475137,50,60,70,80,90,100,110,120,8.299999999999272,8.285028728474572,23.23231824209593,23.14858242192413,0.09999999999854481,0.05832919740350917
1854,1854,   true,20365.7,20623.4,442,442,149,72,8.3,0.12464046021093085,0.10648596321394073,51.239235,-0.28072199999999997,11,81.4,76.81935483870971,7.2,20350.369717039826,8.124281782422653,50,60,70,80,90,100,110,120,8.200000000000728,8.124281782424077,22.675875723604026,22.259034340568054,-0.09999999999854481,-0.16074694605049444
1855,1855,   true,20372.9,20633.9,461,492,149,72,8.0,0.12476007677543098,0.10710808179162534,51.239244,-0.28082399999999996,11,82.0,77.0709677419355,10.0,20357.540702624738,7.170985584909586,50,60,70,80,90,100,110,120,7.200000000000728,7.17098558491125,17.482412217603535,17.341795570904544,-1.0,-0.9532961975128273
1856,1856,   true,20379.9,20644.2,447,870,149,72,7.8,0.12252591894439376,0.10784313725490197,51.23925,-0.28092399999999995,11,83.0,77.37419354838713,10.2,20364.534177809637,6.993475184898906,50,60,70,80,90,100,110,120,7.0,6.99347518489958,16.52465661,16.49386515902074,-0.2000000000007276,-0.17751040001166984
1857,1857,   true,20387.4,20654.5,383,944,149,74,7.6,0.12014787430683838,0.10669253152279493,51.239263,-0.28103,11,84.0,77.70967741935486,8.6,20372.053700707398,7.519522897760229,50,60,70,80,90,100,110,120,7.5,7.519522897760908,18.969631312500002,19.068517761255816,0.5,0.5260477128613275
1858,1858,   true,20395.2,20663.7,380,459,150,79,7.5,0.11571841851494614,0.10556621880998007,51.239278000000006,-0.281138,11,84.4,78.05806451612906,5.1,20379.754988393684,7.7012876862863395,50,60,70,80,90,100,110,120,7.799999999999272,7.701287686286378,20.517553227596174,20.00152260902176,0.2999999999992724,0.18176478852547007
1859,1859,   true,20403.0,20671.7,341,273,150,83,7.5,0.1127819548872165,0.1041666666666645,51.239296,-0.28124699999999997,11,84.6,78.41290322580649,1.2,20387.602632383205,7.847643989520762,50,60,70,80,90,100,110,120,7.799999999999272,7.847643989520293,20.517553227596174,20.76896953321314,0.0,0.14635630323391524
1860,1860,   true,20411.1,20679.7,234,147,150,87,7.6,0.10948905109489196,0.10456273764258844,51.239315000000005,-0.28136,11,84.6,78.7677419354839,-1.1,20395.747968740045,8.145336356840062,50,60,70,80,90,100,110,120,8.099999999998545,8.145336356839834,22.12617796289205,22.374555141284798,0.2999999999992724,0.2976923673195415
1861,1861,   true,20419.8,20687.9,145,35,150,90,8.0,0.10742187500000228,0.10466222645100053,51.239339,-0.281477,11,84.4,79.10967741935488,-2.6,20404.319048449175,8.571079709128817,50,60,70,80,90,100,110,120,8.700000000000728,8.571079709130572,25.525535894104273,24.774644497132623,0.6000000000021828,0.4257433522907377
1862,1862,   true,20430.1,20697.5,129,40,150,93,8.5,0.10261194029851024,0.10406811731314973,51.239360999999995,-0.281621,11,84.0,79.43225806451615,-3.3,20414.63786408939,10.318815640212911,50,60,70,80,90,100,110,120,10.299999999999272,10.31881564021387,35.77756775009495,35.90840128603985,1.5999999999985448,1.747735931083298
1863,1863,   true,20440.9,20707.4,169,0,150,95,9.1,0.0959692898272546,0.1028999064546291,51.239393,-0.281767,11,83.6,79.741935483871,-4.1,20425.406589098704,10.768725009313183,50,60,70,80,90,100,110,120,10.80000000000291,10.768725009314949,39.3354274896212,39.10793973406808,0.500000000003638,0.4499093691010785
1864,1864,   true,20452.9,20718.4,159,128,150,97,10.0,0.09165902841430004,0.098328416912487,51.239416999999996,-0.281935,11,83.2,80.03225806451616,-4.0,20437.402609771205,11.996020672502107,50,60,70,80,90,100,110,120,12.0,11.99602067250089,48.562256160000004,48.53005397995191,1.1999999999970896,1.2272956631859415
1865,1865,   true,20463.9,20728.6,165,0,150,90,10.6,0.08910891089108912,0.09389671361502347,51.239445,-0.282086,11,82.6,80.29677419354842,-3.9,20448.365937050938,10.963327279732736,50,60,70,80,90,100,110,120,11.0,10.963327279732766,40.80578469,40.534154759653674,-1.0,-1.0326933927681239
1866,1866,   true,20475.3,20739.0,163,15,151,88,11.1,0.08514664143803158,0.08992805755395918,51.239470000000004,-0.28224499999999997,11,82.2,80.5483870967742,-3.9,20459.77853316196,11.412596111021607,50,60,70,80,90,100,110,120,11.399999999997817,11.41259611102214,43.827436184383224,43.92434148983797,0.3999999999978172,0.44926883128937334
1867,1867,   true,20487.1,20749.9,137,46,150,89,11.4,0.08272058823529191,0.08858267716535559,51.239502,-0.282405,11,81.8,80.78064516129034,-3.7,20471.471545207307,11.69301204534858,50,60,70,80,90,100,110,120,11.799999999999272,11.693012045347132,46.95700380359422,46.10936671780383,0.4000000000014552,0.2804159343249921
1868,1868,   true,20499.4,20761.4,169,95,150,90,11.7,0.08093525179856327,0.08620689655172592,51.239538,-0.282573,11,81.4,80.98064516129034,-3.2,20483.833022972067,12.36147776476104,50,60,70,80,90,100,110,120,12.30000000000291,12.361477764759911,51.020720378124146,51.532017713023535,0.500000000003638,0.6684657194127794
1869,1869,   true,20512.1,20773.4,123,0,150,91,11.8,0.07905138339921176,0.08506616257088906,51.239579,-0.28274299999999997,11,80.8,81.14193548387101,-2.7,20496.515383052774,12.68236008070816,50,60,70,80,90,100,110,120,12.69999999999709,12.68236008070744,54.39309927807508,54.24210344660448,0.39999999999417923,0.3208823159475287
1870,1870,   true,20525.5,20786.2,41,376,150,64,12.3,0.07744433688286599,0.08302583025830147,51.239622999999995,-0.282921,11,80.6,81.28387096774199,-2.3,20509.83780591475,13.322422861976776,50,60,70,80,90,100,110,120,13.400000000001455,13.32242286197652,60.55443552841316,59.85532482853981,0.7000000000043656,0.64006278126908
1871,1871,   true,20538.9,20799.1,41,318,150,62,12.7,0.07692307692307693,0.08189262966332922,51.239661,-0.283104,11,80.4,81.40645161290327,-1.9,20523.259838615017,13.422032700266636,50,60,70,80,90,100,110,120,13.400000000001455,13.422032700265845,60.55443552841316,60.753730241265174,0.0,0.09960983828932513
1872,1872,   true,20552.1,20811.8,43,282,150,89,13.0,0.07670182166826515,0.08122743682310522,51.239712,-0.283275,11,80.2,81.50967741935487,-1.9,20536.44578647897,13.18594786395178,50,60,70,80,90,100,110,120,13.19999999999709,13.185947863952606,58.76032995357409,58.635289249885865,-0.20000000000436557,-0.23608483631323907
1873,1873,   true,20565.1,20824.2,0,101,149,62,13.1,0.07684918347742394,0.08100810081008207,51.239761,-0.283445,11,79.8,81.58064516129036,-2.3,20549.47435039735,13.028563918381433,50,60,70,80,90,100,110,120,13.0,13.028563918382133,56.99320341000001,57.24393228622728,-0.19999999999708962,-0.15738394557047286
1874,1874,   true,20578.6,20837.0,0,370,149,52,13.3,0.0783545543584732,0.0820419325433021,51.239806,-0.283624,11,79.6,81.62580645161295,-2.3,20562.902539619077,13.428189221726377,50,60,70,80,90,100,110,120,13.5,13.428189221725916,61.46160545250001,60.809477002463524,0.5,0.39962530334378243
